antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'barack'}),frozenset({'president'}),0.023396424815983176,0.036540483701366984,0.012092534174553101,0.5168539325842696,14.144693234176701,0.01123761749489441,1.9941371383855424,0.9515653344256539
frozenset({'garner'}),frozenset({'ben'}),0.006046267087276551,0.009901857693655801,0.004556607080266386,0.7536231884057971,76.1092727972297,0.004496737803990339,4.018633636419868,0.9928641181616584
frozenset({'ben'}),frozenset({'jennifer'}),0.009901857693655801,0.041885734314756395,0.005169996494917631,0.5221238938053098,12.465434887251455,0.004755249914338637,2.004942815230232,0.9289767656054758
frozenset({'bieber'}),frozenset({'gomez'}),0.015685243603224677,0.018752190676480898,0.008675078864353312,0.5530726256983239,29.493760768548004,0.00838094618549859,2.1955419733613737,0.9814894246479754
frozenset({'bieber'}),frozenset({'justin'}),0.015685243603224677,0.031107606028741675,0.015422362425517,0.9832402234636871,31.60771107089464,0.014934432047043046,57.81057950695162,0.9837931864716783
frozenset({'bieber'}),frozenset({'selena'}),0.015685243603224677,0.020942867157378198,0.009989484752891693,0.6368715083798883,30.409948341553495,0.009660990779778243,2.6961727196742973,0.9825272028999769
frozenset({'gwen'}),frozenset({'blake'}),0.013845075359270943,0.017437784787942518,0.011654398878373641,0.8417721518987341,48.27288340436358,0.01141297143388583,6.209793200140201,0.9930330535776085
frozenset({'blake'}),frozenset({'gwen'}),0.017437784787942518,0.013845075359270943,0.011654398878373641,0.6683417085427135,48.27288340436358,0.01141297143388583,2.9734065152046214,0.9966640493144036
frozenset({'blake'}),frozenset({'shelton'}),0.017437784787942518,0.013582194181563267,0.013582194181563267,0.778894472361809,57.346733668341706,0.013345350802477122,4.461298712678838,1.0000000000000002
frozenset({'shelton'}),frozenset({'blake'}),0.013582194181563267,0.017437784787942518,0.013582194181563267,1.0,57.346733668341706,0.013345350802477122,inf,0.9960913209558497
frozenset({'blake'}),frozenset({'stefani'}),0.017437784787942518,0.012530669470732562,0.010778128286014722,0.6180904522613065,49.32621147696525,0.010559621168535246,2.585610483885845,0.9971142670492076
frozenset({'stefani'}),frozenset({'blake'}),0.012530669470732562,0.017437784787942518,0.010778128286014722,0.8601398601398602,49.32621147696525,0.010559621168535246,7.025319838766214,0.9921592223287571
frozenset({'jolie'}),frozenset({'brad'}),0.02138100245355766,0.03601472134595163,0.013757448300035051,0.6434426229508197,17.86610027521838,0.012987417454573064,2.703590896455032,0.9646533316299527
frozenset({'pitt'}),frozenset({'brad'}),0.030757097791798107,0.03601472134595163,0.030581843673326323,0.9943019943019943,27.608210119159025,0.02947413536694453,169.17941640378498,0.9943625982407017
frozenset({'brad'}),frozenset({'pitt'}),0.03601472134595163,0.030757097791798107,0.030581843673326323,0.8491484184914843,27.608210119159025,0.02947413536694453,6.4251424646382445,0.9997859012035634
frozenset({'caitlyn'}),frozenset({'jenner'}),0.010339992989835262,0.028916929547844375,0.00902558710129688,0.8728813559322034,30.18582434514638,0.00872658625248461,7.639186820890291,0.9769737690431038
frozenset({'care'}),frozenset({'health'}),0.02961794602173151,0.03137048720644935,0.024623203645285665,0.8313609467455622,26.501371855475853,0.02369407424852963,5.743803075863512,0.9916363358242866
frozenset({'health'}),frozenset({'care'}),0.03137048720644935,0.02961794602173151,0.024623203645285665,0.7849162011173184,26.50137185547585,0.02369407424852963,4.511646432782079,0.9934305032493351
frozenset({'celebrities'}),frozenset({'react'}),0.007798808271994392,0.005257623554153523,0.004206098843322818,0.5393258426966292,102.57977528089887,0.004165095645257653,2.159318817162935,0.9980349730636756
frozenset({'react'}),frozenset({'celebrities'}),0.005257623554153523,0.007798808271994392,0.004206098843322818,0.7999999999999999,102.57977528089886,0.004165095645257653,4.961005958640026,0.9954853770260746
frozenset({'hillary'}),frozenset({'clinton'}),0.013494567122327375,0.016035751840168245,0.011041009463722398,0.8181818181818182,51.02235469448584,0.010824613934158263,5.411803364879076,0.9938118078995677
frozenset({'clinton'}),frozenset({'hillary'}),0.016035751840168245,0.013494567122327375,0.011041009463722398,0.6885245901639344,51.02235469448584,0.010824613934158263,3.1672016529230542,0.996378424911687
frozenset({'court'}),frozenset({'supreme'}),0.006747283561163687,0.0048194882579740625,0.004556607080266386,0.6753246753246753,140.1237308146399,0.004524088626370136,3.06515597616544,0.9996080893081335
frozenset({'supreme'}),frozenset({'court'}),0.0048194882579740625,0.006747283561163687,0.004556607080266386,0.9454545454545454,140.1237308146399,0.004524088626370136,18.209633134711993,0.9976717172059251
frozenset({'cruise'}),frozenset({'tom'}),0.005520504731861199,0.010515247108307046,0.004644234139502278,0.8412698412698412,80.00476190476189,0.004586184668084179,6.233753943217661,0.9929825086409408
frozenset({'miley'}),frozenset({'cyrus'}),0.005520504731861199,0.005608131791097091,0.005432877672625307,0.9841269841269841,175.48214285714283,0.0054019179545356545,62.646687697160665,0.9998209306489986
frozenset({'cyrus'}),frozenset({'miley'}),0.005608131791097091,0.005520504731861199,0.005432877672625307,0.96875,175.48214285714283,0.0054019179545356545,31.823343848580443,0.9999090361240294
frozenset({'despite'}),frozenset({'report'}),0.011917280056081317,0.02400981423063442,0.006834910620399579,0.573529411764706,23.88729068269644,0.006548778940118623,2.2885287114592026,0.9696928352479967
frozenset({'disick'}),frozenset({'scott'}),0.005169996494917631,0.02392218717139853,0.005169996494917631,1.0,41.8021978021978,0.005046318871090737,inf,0.9811503567339029
frozenset({'donald'}),frozenset({'trump'}),0.01288117770767613,0.02269540834209604,0.01025236593059937,0.7959183673469389,35.069576865495236,0.009960022342596556,4.788792499123732,0.9841624273049042
frozenset({'holmes'}),frozenset({'foxx'}),0.01069050122677883,0.0070101647388713636,0.006834910620399579,0.6393442622950819,91.20245901639343,0.006759968445658754,2.7532899977694925,0.9997229224864301
frozenset({'foxx'}),frozenset({'holmes'}),0.0070101647388713636,0.01069050122677883,0.006834910620399579,0.975,91.20245901639343,0.006759968445658754,39.57237995092881,0.9960176310335153
frozenset({'jamie'}),frozenset({'foxx'}),0.00902558710129688,0.0070101647388713636,0.0070101647388713636,0.7766990291262136,110.79611650485437,0.00694689388642624,4.446867523125923,1.0
frozenset({'foxx'}),frozenset({'jamie'}),0.0070101647388713636,0.00902558710129688,0.0070101647388713636,1.0,110.79611650485437,0.00694689388642624,inf,0.9979703494528768
frozenset({'katie'}),frozenset({'foxx'}),0.01112863652295829,0.0070101647388713636,0.006834910620399579,0.6141732283464566,87.61181102362204,0.006756897045054621,2.5736675322074145,0.9997114390557014
frozenset({'foxx'}),frozenset({'katie'}),0.0070101647388713636,0.01112863652295829,0.006834910620399579,0.975,87.61181102362204,0.006756897045054621,39.55485453908163,0.9955650891055056
frozenset({'garner'}),frozenset({'jennifer'}),0.006046267087276551,0.041885734314756395,0.0057833859095688745,0.9565217391304348,22.83645624886302,0.005530133572755153,22.036628110760617,0.9620270411066496
frozenset({'gomez'}),frozenset({'justin'}),0.018752190676480898,0.031107606028741675,0.011391517700665965,0.6074766355140186,19.528234829537976,0.010808181940926155,2.468368717974396,0.9669240386332725
frozenset({'selena'}),frozenset({'gomez'}),0.020942867157378198,0.018752190676480898,0.018576936558009113,0.8870292887029289,47.30270206858796,0.018184211919761748,8.685860238085963,0.9997981995004804
frozenset({'gomez'}),frozenset({'selena'}),0.018752190676480898,0.020942867157378198,0.018576936558009113,0.9906542056074766,47.30270206858796,0.018184211919761748,104.75911321416052,0.9975661085032032
frozenset({'gov'}),frozenset({'scott'}),0.011303890641430074,0.02392218717139853,0.0058710129688047666,0.5193798449612402,21.711219013544593,0.005600599181115456,2.0308715783046707,0.9648473929210635
frozenset({'walker'}),frozenset({'gov'}),0.0077111812127585,0.011303890641430074,0.004118471784086926,0.5340909090909091,47.24841437632135,0.004031305434941654,2.122079454233028,0.9864419008394897
frozenset({'gwen'}),frozenset({'shelton'}),0.013845075359270943,0.013582194181563267,0.009901857693655801,0.7151898734177216,52.6564311964067,0.009713811191667806,3.463422518206956,0.9947817963642426
frozenset({'shelton'}),frozenset({'gwen'}),0.013582194181563267,0.013845075359270943,0.009901857693655801,0.7290322580645161,52.65643119640669,0.009713811191667806,3.639381269507452,0.9945166861759959
frozenset({'gwen'}),frozenset({'stefani'}),0.013845075359270943,0.012530669470732562,0.012530669470732562,0.9050632911392404,72.22784810126582,0.012357181407608154,10.401343614908276,1.0
frozenset({'stefani'}),frozenset({'gwen'}),0.012530669470732562,0.013845075359270943,0.012530669470732562,1.0,72.22784810126582,0.012357181407608154,inf,0.9986689147218032
frozenset({'harry'}),frozenset({'meghan'}),0.01410795653697862,0.01962846126883982,0.00902558710129688,0.639751552795031,32.59305678793256,0.00874866962282832,2.721376167857186,0.9831894122895657
frozenset({'harry'}),frozenset({'prince'}),0.01410795653697862,0.013757448300035051,0.008850332982825096,0.6273291925465838,45.59924041618863,0.008656243500148472,2.646417513728239,0.9920658317720493
frozenset({'prince'}),frozenset({'harry'}),0.013757448300035051,0.01410795653697862,0.008850332982825096,0.643312101910828,45.59924041618863,0.008656243500148472,2.7640187647088275,0.9917132539553378
frozenset({'insurance'}),frozenset({'health'}),0.009726603575184017,0.03137048720644935,0.0058710129688047666,0.6036036036036035,19.241129397553976,0.005565884675787252,2.4435880890928208,0.9573396621881303
frozenset({'jamie'}),frozenset({'holmes'}),0.00902558710129688,0.01069050122677883,0.008236943568173852,0.9126213592233009,85.36749960210089,0.008140455518195039,11.3220975970713,0.997287041200475
frozenset({'holmes'}),frozenset({'jamie'}),0.01069050122677883,0.00902558710129688,0.008236943568173852,0.7704918032786885,85.3674996021009,0.008140455518195039,4.31781708477292,0.9989653807737973
frozenset({'holmes'}),frozenset({'katie'}),0.01069050122677883,0.01112863652295829,0.010602874167542938,0.9918032786885246,89.12172453853104,0.010483903465141876,120.64230634419896,0.9994641641473109
frozenset({'katie'}),frozenset({'holmes'}),0.01112863652295829,0.01069050122677883,0.010602874167542938,0.952755905511811,89.12172453853104,0.010483903465141876,20.940384390699837,0.9999069927534904
frozenset({'white'}),frozenset({'house'}),0.008675078864353312,0.012618296529968454,0.004468980021030494,0.5151515151515151,40.82575757575758,0.004359515303499222,2.03647476340694,0.9840423042725441
frozenset({'immigrants'}),frozenset({'illegal'}),0.0058710129688047666,0.010164738871363477,0.004206098843322818,0.7164179104477613,70.4806999485332,0.004146421529584529,3.490471710295719,0.9916336124577642
frozenset({'jamie'}),frozenset({'katie'}),0.00902558710129688,0.01112863652295829,0.008236943568173852,0.9126213592233009,82.00657442091583,0.008136501089917219,11.317083382015024,0.9968025842719883
frozenset({'katie'}),frozenset({'jamie'}),0.01112863652295829,0.00902558710129688,0.008236943568173852,0.7401574803149605,82.00657442091583,0.008136501089917219,3.813750013276826,0.9989225011547997
frozenset({'kendall'}),frozenset({'jenner'}),0.005695758850332982,0.028916929547844375,0.005169996494917631,0.9076923076923078,31.389650349650353,0.005005292637521041,10.52006659656503,0.973688259272592
frozenset({'kris'}),frozenset({'jenner'}),0.006396775324220119,0.028916929547844375,0.006133894146512443,0.958904109589041,33.160647571606475,0.00594891904512858,23.629688047669088,0.9760875864588714
frozenset({'kylie'}),frozenset({'jenner'}),0.014633718892393972,0.028916929547844375,0.011829652996845425,0.8083832335329341,27.955362003266192,0.01140649077861111,5.067839773922185,0.978548490687219
frozenset({'travis'}),frozenset({'jenner'}),0.006221521205748335,0.028916929547844375,0.004907115317209955,0.7887323943661972,27.275800256081947,0.00472720802682291,4.596459866806871,0.9693684104450351
frozenset({'lopez'}),frozenset({'jennifer'}),0.006834910620399579,0.041885734314756395,0.006572029442691903,0.9615384615384616,22.956227872545867,0.006285744192380739,24.91097090781635,0.9630209987647785
frozenset({'rodriguez'}),frozenset({'jennifer'}),0.004994742376445847,0.041885734314756395,0.004468980021030494,0.8947368421052632,21.36137414666373,0.004259771568880029,9.102085524009814,0.9579713523454296
frozenset({'theroux'}),frozenset({'jennifer'}),0.008675078864353312,0.041885734314756395,0.006133894146512443,0.7070707070707071,16.88094332445797,0.005770532098040581,3.270803872511694,0.9489942038868052
frozenset({'jolie'}),frozenset({'pitt'}),0.02138100245355766,0.030757097791798107,0.011917280056081317,0.5573770491803278,18.12189995796553,0.011259662472730568,2.1897710012851967,0.9654606649249957
frozenset({'selena'}),frozenset({'justin'}),0.020942867157378198,0.031107606028741675,0.012968804766912022,0.6192468619246863,19.906606164181746,0.012317322306268029,2.5446734303201186,0.9700817124293362
frozenset({'theroux'}),frozenset({'justin'}),0.008675078864353312,0.031107606028741675,0.008675078864353312,1.0,32.14647887323944,0.008405217928772746,inf,0.9773711659153186
frozenset({'kanye'}),frozenset({'kardashian'}),0.01454609183315808,0.03645285664213109,0.007798808271994392,0.536144578313253,14.707889249304912,0.007268561671697007,2.0772574778883928,0.9457664847626222
frozenset({'kanye'}),frozenset({'kim'}),0.01454609183315808,0.024623203645285665,0.009726603575184017,0.6686746987951807,27.15628349697723,0.009368432193733138,2.9438645126342284,0.9773933634861963
frozenset({'west'}),frozenset({'kanye'}),0.012705923589204346,0.01454609183315808,0.010427620049071154,0.8206896551724139,56.41994183631076,0.010242798517717498,5.495800641699698,0.9949171112485111
frozenset({'kanye'}),frozenset({'west'}),0.01454609183315808,0.012705923589204346,0.010427620049071154,0.7168674698795181,56.41994183631076,0.010242798517717498,3.4870386528551514,0.9967749504212142
frozenset({'khloe'}),frozenset({'kardashian'}),0.008324570627409744,0.03645285664213109,0.007097791798107256,0.8526315789473685,23.389979757085023,0.006794337418418993,6.538355615642686,0.9652822095460015
frozenset({'kardashian'}),frozenset({'kim'}),0.03645285664213109,0.024623203645285665,0.01892744479495268,0.5192307692307693,21.08705173829729,0.018029858682401083,2.028783736417806,0.9886153887608962
frozenset({'kim'}),frozenset({'kardashian'}),0.024623203645285665,0.03645285664213109,0.01892744479495268,0.7686832740213523,21.08705173829729,0.018029858682401083,4.165488419747095,0.9766251742713875
frozenset({'kourtney'}),frozenset({'kardashian'}),0.00814931650893796,0.03645285664213109,0.00727304591657904,0.89247311827957,24.482940446650126,0.006975980050147372,8.96098843322819,0.9670359146631582
frozenset({'tristan'}),frozenset({'kardashian'}),0.005520504731861199,0.03645285664213109,0.004468980021030494,0.8095238095238094,22.20741758241758,0.004267741853447752,5.058622502628809,0.9602711822238809
frozenset({'west'}),frozenset({'kardashian'}),0.012705923589204346,0.03645285664213109,0.0070101647388713636,0.5517241379310345,15.13527851458886,0.0065469975277682255,2.149451319798323,0.9459483447235288
frozenset({'middleton'}),frozenset({'kate'}),0.00727304591657904,0.011391517700665965,0.006659656501927795,0.9156626506024096,80.38109360518999,0.006576805470631329,11.722072004406384,0.9947944492708513
frozenset({'kate'}),frozenset({'middleton'}),0.011391517700665965,0.00727304591657904,0.006659656501927795,0.5846153846153846,80.38109360518999,0.006576805470631329,2.389898222793421,0.9989386913481185
frozenset({'katy'}),frozenset({'perry'}),0.005520504731861199,0.00814931650893796,0.005082369435681739,0.9206349206349206,112.97081413210445,0.005037381095332712,12.497318611987374,0.9966501681752303
frozenset({'perry'}),frozenset({'katy'}),0.00814931650893796,0.005520504731861199,0.005082369435681739,0.6236559139784946,112.97081413210445,0.005037381095332712,2.642474087426769,0.9992917005584141
frozenset({'nicole'}),frozenset({'kidman'}),0.006221521205748335,0.005520504731861199,0.005520504731861199,0.8873239436619719,160.73239436619718,0.0054861587946054904,8.826005520504735,1.0
frozenset({'kidman'}),frozenset({'nicole'}),0.005520504731861199,0.006221521205748335,0.005520504731861199,1.0,160.73239436619718,0.0054861587946054904,inf,0.9992950920785972
frozenset({'west'}),frozenset({'kim'}),0.012705923589204346,0.024623203645285665,0.007798808271994392,0.6137931034482759,24.927426678120014,0.007485947727955975,2.5255292048470284,0.9722367099703519
frozenset({'stewart'}),frozenset({'kristen'}),0.00429372590255871,0.004907115317209955,0.004206098843322818,0.9795918367346939,199.6268221574344,0.004185029035178471,48.75955134945666,0.9992812930857462
frozenset({'kristen'}),frozenset({'stewart'}),0.004907115317209955,0.00429372590255871,0.004206098843322818,0.8571428571428571,199.6268221574344,0.004185029035178471,6.969943918682087,0.9998972642949396
frozenset({'travis'}),frozenset({'kylie'}),0.006221521205748335,0.014633718892393972,0.005082369435681739,0.8169014084507042,55.82322678586489,0.00499132544327375,5.381615842972311,0.9882346323531648
frozenset({'meghan'}),frozenset({'markle'}),0.01962846126883982,0.01410795653697862,0.014020329477742727,0.7142857142857143,50.629991126885535,0.013743411999274167,3.450622152120575,0.9998748659277797
frozenset({'markle'}),frozenset({'meghan'}),0.01410795653697862,0.01962846126883982,0.014020329477742727,0.9937888198757764,50.629991126885535,0.013743411999274167,157.8398177357165,0.9942760643498356
frozenset({'prince'}),frozenset({'markle'}),0.013757448300035051,0.01410795653697862,0.007360672975814932,0.535031847133758,37.92412074217668,0.007166583493138307,2.1203431619684157,0.9872130904783059
frozenset({'markle'}),frozenset({'prince'}),0.01410795653697862,0.013757448300035051,0.007360672975814932,0.5217391304347826,37.92412074217668,0.007166583493138307,2.0621435171908358,0.987564068379107
frozenset({'prince'}),frozenset({'meghan'}),0.013757448300035051,0.01962846126883982,0.008412197686645636,0.6114649681528662,31.151956323930843,0.008142160145530332,2.523251337390035,0.9814008588775357
frozenset({'royal'}),frozenset({'meghan'}),0.00727304591657904,0.01962846126883982,0.004468980021030494,0.6144578313253012,31.30443201376936,0.004326221320950429,2.5428386785839465,0.9751479371870561
frozenset({'worth'}),frozenset({'net'}),0.005432877672625307,0.00473186119873817,0.004206098843322818,0.7741935483870968,163.61290322580643,0.004180391220266231,4.40761604326273,0.99931718061674
frozenset({'net'}),frozenset({'worth'}),0.00473186119873817,0.005432877672625307,0.004206098843322818,0.8888888888888888,163.61290322580643,0.004180391220266231,8.951104100946369,0.9986133122028525
frozenset({'obamas'}),frozenset({'president'}),0.011479144759901857,0.036540483701366984,0.0057833859095688745,0.5038167938931297,13.787907078917018,0.0053639324075640486,1.9417414866941678,0.9382429023861522
frozenset({'pattinson'}),frozenset({'robert'}),0.007535927094286716,0.009288468279004557,0.006834910620399579,0.9069767441860465,97.64545853444493,0.0067649134006314065,10.650148966000694,0.9972742543817946
frozenset({'robert'}),frozenset({'pattinson'}),0.009288468279004557,0.007535927094286716,0.006834910620399579,0.7358490566037735,97.64545853444493,0.0067649134006314065,3.7571854188573424,0.9990384048406338
frozenset({'travis'}),frozenset({'scott'}),0.006221521205748335,0.02392218717139853,0.0048194882579740625,0.7746478873239437,32.38198421297013,0.0046706558631993255,4.331345294426921,0.9751857700539476
frozenset({'walker'}),frozenset({'scott'}),0.0077111812127585,0.02392218717139853,0.007185418857343148,0.9318181818181818,38.95204795204795,0.007000950537058967,14.315807921486146,0.9818990100886527
frozenset({'security'}),frozenset({'social'}),0.01112863652295829,0.009726603575184017,0.007448300035050824,0.6692913385826771,68.81038518833793,0.007340056199259694,2.994398127284562,0.9965576376762489
frozenset({'social'}),frozenset({'security'}),0.009726603575184017,0.01112863652295829,0.007448300035050824,0.7657657657657658,68.81038518833795,0.007340056199259694,4.221720051767371,0.9951467074751323
frozenset({'stefani'}),frozenset({'shelton'}),0.012530669470732562,0.013582194181563267,0.009288468279004557,0.7412587412587412,54.57577261448229,0.00911827429302808,3.8123715197847687,0.9941340160098584
frozenset({'shelton'}),frozenset({'stefani'}),0.013582194181563267,0.012530669470732562,0.009288468279004557,0.6838709677419355,54.57577261448229,0.00911827429302808,3.1236274741231926,0.9951937662268006
frozenset({'united'}),frozenset({'states'}),0.01288117770767613,0.021293375394321766,0.011654398878373641,0.9047619047619048,42.49029982363316,0.011380115125923124,10.276419558359622,0.9892073726259724
frozenset({'states'}),frozenset({'united'}),0.021293375394321766,0.01288117770767613,0.011654398878373641,0.5473251028806584,42.49029982363315,0.011380115125923124,2.180635216518497,0.9977098265405657
frozenset({'taylor'}),frozenset({'swift'}),0.011742025937609533,0.009726603575184017,0.009551349456712233,0.8134328358208955,83.62968939088341,0.009437139425247577,5.307865404837014,0.999781990104954
frozenset({'swift'}),frozenset({'taylor'}),0.009726603575184017,0.011742025937609533,0.009551349456712233,0.9819819819819819,83.62968939088343,0.009437139425247577,54.848317560462554,0.9977472156803532
frozenset({'tristan'}),frozenset({'thompson'}),0.005520504731861199,0.004994742376445847,0.004206098843322818,0.7619047619047619,152.54135338345864,0.004178525344399221,4.1790220820189266,0.9989591593973035
frozenset({'thompson'}),frozenset({'tristan'}),0.004994742376445847,0.005520504731861199,0.004206098843322818,0.8421052631578947,152.54135338345864,0.004178525344399221,6.29837013669821,0.9984313077939233
"frozenset({'ben', 'affleck'})",frozenset({'garner'}),0.007623554153522608,0.006046267087276551,0.004118471784086926,0.5402298850574713,89.34932533733134,0.004072377739520411,2.1618493690851737,0.9964041144145412
"frozenset({'ben', 'garner'})",frozenset({'affleck'}),0.004556607080266386,0.007886435331230283,0.004118471784086926,0.9038461538461539,114.60769230769232,0.004082536397018579,10.317981072555206,0.995812106682649
"frozenset({'affleck', 'garner'})",frozenset({'ben'}),0.004118471784086926,0.009901857693655801,0.004118471784086926,1.0,100.99115044247787,0.00407769126256556,inf,0.9941926968763749
frozenset({'affleck'}),"frozenset({'ben', 'garner'})",0.007886435331230283,0.004556607080266386,0.004118471784086926,0.5222222222222223,114.60769230769232,0.004082536397018579,2.0834861712273494,0.9991543483408313
frozenset({'garner'}),"frozenset({'ben', 'affleck'})",0.006046267087276551,0.007623554153522608,0.004118471784086926,0.6811594202898551,89.34932533733134,0.004072377739520411,3.1124533983366796,0.9948229388825426
"frozenset({'ben', 'affleck'})",frozenset({'jennifer'}),0.007623554153522608,0.041885734314756395,0.0048194882579740625,0.632183908045977,15.09306016447843,0.004500170094165457,2.6048731598317563,0.9409175195665261
"frozenset({'ben', 'jennifer'})",frozenset({'affleck'}),0.005169996494917631,0.007886435331230283,0.0048194882579740625,0.9322033898305084,118.20338983050847,0.0047787154149542075,14.633675078864345,0.996692904558667
"frozenset({'affleck', 'jennifer'})",frozenset({'ben'}),0.0048194882579740625,0.009901857693655801,0.0048194882579740625,1.0,100.99115044247787,0.004771766371087358,inf,0.9948930175222329
frozenset({'affleck'}),"frozenset({'ben', 'jennifer'})",0.007886435331230283,0.005169996494917631,0.0048194882579740625,0.6111111111111112,118.20338983050848,0.0047787154149542075,2.558134294727355,0.9994218817748229
"frozenset({'affleck', 'garner'})",frozenset({'jennifer'}),0.004118471784086926,0.041885734314756395,0.004118471784086926,1.0,23.8744769874477,0.00394596656915584,inf,0.9620765508139024
"frozenset({'affleck', 'jennifer'})",frozenset({'garner'}),0.0048194882579740625,0.006046267087276551,0.004118471784086926,0.8545454545454545,141.33438735177864,0.004089331870855221,6.833431913774971,0.9977331442413433
"frozenset({'garner', 'jennifer'})",frozenset({'affleck'}),0.0057833859095688745,0.007886435331230283,0.004118471784086926,0.7121212121212122,90.29696969696971,0.004072861485115563,3.446289224638885,0.9946780381876077
frozenset({'affleck'}),"frozenset({'garner', 'jennifer'})",0.007886435331230283,0.0057833859095688745,0.004118471784086926,0.5222222222222223,90.29696969696971,0.004072861485115563,2.080918494607879,0.9967865236951594
frozenset({'garner'}),"frozenset({'affleck', 'jennifer'})",0.006046267087276551,0.0048194882579740625,0.004118471784086926,0.6811594202898551,141.33438735177864,0.004089331870855221,3.121247968645445,0.9989645877765084
"frozenset({'lopez', 'alex'})",frozenset({'jennifer'}),0.004206098843322818,0.041885734314756395,0.004206098843322818,1.0,23.8744769874477,0.004029923304669794,inf,0.9621612108412531
"frozenset({'alex', 'jennifer'})",frozenset({'lopez'}),0.00473186119873817,0.006834910620399579,0.004206098843322818,0.8888888888888888,130.05128205128204,0.004173756994961306,8.9384858044164,0.99702852614897
"frozenset({'lopez', 'jennifer'})",frozenset({'alex'}),0.006572029442691903,0.006221521205748335,0.004206098843322818,0.64,102.8687323943662,0.004165210822780308,2.760495774428477,0.9968300696833378
frozenset({'alex'}),"frozenset({'lopez', 'jennifer'})",0.006221521205748335,0.006572029442691903,0.004206098843322818,0.676056338028169,102.86873239436619,0.004165210822780308,3.066668952589951,0.9964784851424039
frozenset({'lopez'}),"frozenset({'alex', 'jennifer'})",0.006834910620399579,0.00473186119873817,0.004206098843322818,0.6153846153846154,130.05128205128204,0.004173756994961306,2.5876971608832813,0.9991397564849126
